R12_PAS,solar_res8,2110,2110,M1,year,407
R12_SAS,solar_res2,2090,2110,M1,year,1
R12_SAS,solar_res3,2090,2110,M1,year,76.4167
R12_SAS,solar_res3,2100,2110,M1,year,117.883
R12_SAS,solar_res4,2090,2110,M1,year,489.102
R12_SAS,solar_res4,2100,2110,M1,year,633.745
R12_SAS,solar_res4,2110,2110,M1,year,230.453
R12_SAS,solar_res5,2090,2110,M1,year,213.582
R12_SAS,solar_res5,2100,2110,M1,year,1441.26
R12_SAS,solar_res5,2110,2110,M1,year,474.555
R12_SAS,solar_res6,2110,2110,M1,year,2608.2
R12_SAS,solar_res7,2110,2110,M1,year,752.5
R12_SAS,solar_res8,2110,2110,M1,year,97.6521
R12_WEU,solar_res2,2090,2110,M1,year,1.00923
R12_WEU,solar_res2,2100,2110,M1,year,0.990773
R12_WEU,solar_res3,2090,2110,M1,year,2.95
R12_WEU,solar_res3,2100,2110,M1,year,2.95
R12_WEU,solar_res4,2090,2110,M1,year,17.7988
R12_WEU,solar_res4,2100,2110,M1,year,77.0012
R12_WEU,solar_res5,2090,2110,M1,year,96.3555
R12_WEU,solar_res5,2110,2110,M1,year,310.344
R12_WEU,solar_res6,2090,2110,M1,year,355.236
R12_WEU,solar_res6,2100,2110,M1,year,806.738
R12_WEU,solar_res6,2110,2110,M1,year,87.226
R12_WEU,solar_res7,2110,2110,M1,year,1847.1
R12_WEU,solar_res8,2110,2110,M1,year,940.095
R12_CHN,solar_res3,2090,2110,M1,year,0.46
R12_CHN,solar_res4,2090,2110,M1,year,66.6544
R12_CHN,solar_res4,2100,2110,M1,year,232.806
R12_CHN,solar_res5,2090,2110,M1,year,2077.51
R12_CHN,solar_res5,2100,2110,M1,year,2470.67
R12_CHN,solar_res5,2110,2110,M1,year,1120.04
R12_CHN,solar_res6,2100,2110,M1,year,3676.46
R12_CHN,solar_res6,2110,2110,M1,year,5527.87
R12_CHN,solar_res7,2110,2110,M1,year,4649.68
R12_CHN,solar_res8,2110,2110,M1,year,1036.29
R12_AFR,solar_res2,2080,2100,M1,year,5.60142
R12_AFR,solar_res2,2090,2100,M1,year,7.90896
R12_AFR,solar_res2,2100,2100,M1,year,20.172
R12_AFR,solar_res3,2080,2100,M1,year,655.955
R12_AFR,solar_res3,2090,2100,M1,year,347.738
R12_AFR,solar_res3,2100,2100,M1,year,470.407
R12_AFR,solar_res4,2090,2100,M1,year,716.071
R12_AFR,solar_res4,2100,2100,M1,year,704.198
R12_RCPA,solar_res3,2090,2100,M1,year,0.04
R12_RCPA,solar_res4,2090,2100,M1,year,7.41081
R12_RCPA,solar_res4,2100,2100,M1,year,18.6292
