R12_RCPA,BIO45GHG4000,2045,bioenergy,land_use,year,41.67
R12_RCPA,BIO45GHG4000,2040,bioenergy,land_use,year,41.97
R12_RCPA,BIO45GHG4000,2035,bioenergy,land_use,year,48.83
R12_RCPA,BIO45GHG4000,2030,bioenergy,land_use,year,42.52
R12_SAS,BIO45GHG4000,2110,bioenergy,land_use,year,55.86
R12_SAS,BIO45GHG4000,2100,bioenergy,land_use,year,94.84
R12_SAS,BIO45GHG4000,2090,bioenergy,land_use,year,121.11
R12_SAS,BIO45GHG4000,2080,bioenergy,land_use,year,152.35
R12_SAS,BIO45GHG4000,2070,bioenergy,land_use,year,183.99
R12_SAS,BIO45GHG4000,2060,bioenergy,land_use,year,214.82
R12_SAS,BIO45GHG4000,2055,bioenergy,land_use,year,232.92
R12_SAS,BIO45GHG4000,2050,bioenergy,land_use,year,256.6
R12_SAS,BIO45GHG4000,2045,bioenergy,land_use,year,266.63
R12_SAS,BIO45GHG4000,2040,bioenergy,land_use,year,287.73
R12_SAS,BIO45GHG4000,2035,bioenergy,land_use,year,313.54
R12_SAS,BIO45GHG4000,2030,bioenergy,land_use,year,337.4
R12_WEU,BIO45GHG4000,2110,bioenergy,land_use,year,84.64
R12_WEU,BIO45GHG4000,2100,bioenergy,land_use,year,92.35
R12_WEU,BIO45GHG4000,2090,bioenergy,land_use,year,102.1
R12_WEU,BIO45GHG4000,2080,bioenergy,land_use,year,109.64
R12_WEU,BIO45GHG4000,2070,bioenergy,land_use,year,115.85
R12_WEU,BIO45GHG4000,2060,bioenergy,land_use,year,122.9
R12_WEU,BIO45GHG4000,2055,bioenergy,land_use,year,128.11
R12_WEU,BIO45GHG4000,2050,bioenergy,land_use,year,131.83
R12_WEU,BIO45GHG4000,2045,bioenergy,land_use,year,132.85
R12_WEU,BIO45GHG4000,2040,bioenergy,land_use,year,134.89
R12_WEU,BIO45GHG4000,2035,bioenergy,land_use,year,143.36
R12_WEU,BIO45GHG4000,2030,bioenergy,land_use,year,150.22
R12_AFR,BIO45GHG400,2110,bioenergy,land_use,year,218.08
R12_AFR,BIO45GHG400,2100,bioenergy,land_use,year,259.38
R12_AFR,BIO45GHG400,2090,bioenergy,land_use,year,353.2
R12_AFR,BIO45GHG400,2080,bioenergy,land_use,year,444.52
R12_AFR,BIO45GHG400,2070,bioenergy,land_use,year,708.5
R12_AFR,BIO45GHG400,2060,bioenergy,land_use,year,1151.9
R12_AFR,BIO45GHG400,2055,bioenergy,land_use,year,1064.28
R12_AFR,BIO45GHG400,2050,bioenergy,land_use,year,960.09
R12_AFR,BIO45GHG400,2045,bioenergy,land_use,year,857.73
R12_AFR,BIO45GHG400,2040,bioenergy,land_use,year,715.99
R12_AFR,BIO45GHG400,2035,bioenergy,land_use,year,563
R12_AFR,BIO45GHG400,2030,bioenergy,land_use,year,416.05
R12_CHN,BIO45GHG400,2110,bioenergy,land_use,year,1136.56
R12_CHN,BIO45GHG400,2100,bioenergy,land_use,year,1127.45
R12_CHN,BIO45GHG400,2090,bioenergy,land_use,year,1161.31
R12_CHN,BIO45GHG400,2080,bioenergy,land_use,year,968.72
R12_CHN,BIO45GHG400,2070,bioenergy,land_use,year,1059.82
R12_CHN,BIO45GHG400,2060,bioenergy,land_use,year,1098.23
R12_CHN,BIO45GHG400,2055,bioenergy,land_use,year,916.15
R12_CHN,BIO45GHG400,2050,bioenergy,land_use,year,747.85
R12_CHN,BIO45GHG400,2045,bioenergy,land_use,year,613.05
R12_CHN,BIO45GHG400,2040,bioenergy,land_use,year,467.06
R12_CHN,BIO45GHG400,2035,bioenergy,land_use,year,289.73
R12_CHN,BIO45GHG400,2030,bioenergy,land_use,year,255.47
R12_EEU,BIO45GHG400,2110,bioenergy,land_use,year,10.42
